Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
699,NY58XC124,NY-LI_CITY-MSC_2,158,232,40.773666,-73.906694,Lucent,1,10,Active,,,,,,,,,,,,,,,
699,NY58XC124,NY-LI_CITY-MSC_2,158,232,40.773666,-73.906694,Lucent,2,140,Active,,,,,,,,,,,,,,,
699,NY58XC124,NY-LI_CITY-MSC_2,158,232,40.773666,-73.906694,Lucent,3,230,Active,,,,,,,,,,,,,,,
700,NY81XC003,NY-LI_CITY-MSC_2,158,232,40.693031,-74.000241,Lucent,1,30,Active,,,,,,,,,,,,,,,
700,NY81XC003,NY-LI_CITY-MSC_2,158,232,40.693031,-74.000241,Lucent,2,120,Active,,,,,,,,,,,,,,,
700,NY81XC003,NY-LI_CITY-MSC_2,158,232,40.693031,-74.000241,Lucent,3,180,Active,,,,,,,,,,,,,,,
700,NY81XC003,NY-LI_CITY-MSC_2,158,232,40.693031,-74.000241,Lucent,1,105,Active,,,,,,,,,,,,,,,
701,NY96XC002,NY-LI_CITY-MSC_2,158,232,40.6835,-73.9749,Lucent,1,0,Active,,,,,,,,,,,,,,,
701,NY96XC002,NY-LI_CITY-MSC_2,158,232,40.6835,-73.9749,Lucent,2,0,Active,,,,,,,,,,,,,,,
701,NY96XC002,NY-LI_CITY-MSC_2,158,232,40.6835,-73.9749,Lucent,3,0,Active,,,,,,,,,,,,,,,
703,NY05XC516,NY-LI_CITY-MSC_2,158,232,40.687222,-73.968055,Lucent,1,340,Active,,,,,,,,,,,,,,,
703,NY05XC516,NY-LI_CITY-MSC_2,158,232,40.687222,-73.968055,Lucent,2,115,Active,,,,,,,,,,,,,,,
703,NY05XC516,NY-LI_CITY-MSC_2,158,232,40.687222,-73.968055,Lucent,3,230,Active,,,,,,,,,,,,,,,
704,NY05XC506,NY-LI_CITY-MSC_2,158,232,40.679444,-74.008333,Lucent,1,40,Active,,,,,,,,,,,,,,,
704,NY05XC506,NY-LI_CITY-MSC_2,158,232,40.679444,-74.008333,Lucent,2,160,Active,,,,,,,,,,,,,,,
704,NY05XC506,NY-LI_CITY-MSC_2,158,232,40.679444,-74.008333,Lucent,3,230,Active,,,,,,,,,,,,,,,
722,NY54XC995,NY-LI_CITY-MSC_2,158,232,40.660556,-73.979444,Lucent,1,40,Active,,,,,,,,,,,,,,,
722,NY54XC995,NY-LI_CITY-MSC_2,158,232,40.660556,-73.979444,Lucent,2,165,Active,,,,,,,,,,,,,,,
722,NY54XC995,NY-LI_CITY-MSC_2,158,232,40.660556,-73.979444,Lucent,3,250,Active,,,,,,,,,,,,,,,
730,NY81XC014,NY-LI_CITY-MSC_2,158,232,40.678047,-73.913675,Lucent,1,50,Active,,,,,,,,,,,,,,,
730,NY81XC014,NY-LI_CITY-MSC_2,158,232,40.678047,-73.913675,Lucent,2,170,Active,,,,,,,,,,,,,,,
730,NY81XC014,NY-LI_CITY-MSC_2,158,232,40.678047,-73.913675,Lucent,3,290,Active,,,,,,,,,,,,,,,
731,NY60XC223,NY-LI_CITY-MSC_2,158,232,40.681799,-73.90405,Lucent,1,150,Active,,,,,,,,,,,,,,,
731,NY60XC223,NY-LI_CITY-MSC_2,158,232,40.681799,-73.90405,Lucent,2,220,Active,,,,,,,,,,,,,,,
731,NY60XC223,NY-LI_CITY-MSC_2,158,232,40.681799,-73.90405,Lucent,3,290,Active,,,,,,,,,,,,,,,
732,NY70XC761,NY-LI_CITY-MSC_2,158,232,40.685741,-74.001042,Lucent,1,70,Active,,,,,,,,,,,,,,,
732,NY70XC761,NY-LI_CITY-MSC_2,158,232,40.685741,-74.001042,Lucent,2,170,Active,,,,,,,,,,,,,,,
732,NY70XC761,NY-LI_CITY-MSC_2,158,232,40.685741,-74.001042,Lucent,3,240,Active,,,,,,,,,,,,,,,
735,NY60XC203,NY-LI_CITY-MSC_2,158,232,40.69563,-73.971169,Lucent,1,35,Active,,,,,,,,,,,,,,,
735,NY60XC203,NY-LI_CITY-MSC_2,158,232,40.69563,-73.971169,Lucent,2,130,Active,,,,,,,,,,,,,,,
735,NY60XC203,NY-LI_CITY-MSC_2,158,232,40.69563,-73.971169,Lucent,3,240,Active,,,,,,,,,,,,,,,
736,NY95XC001,NY-LI_CITY-MSC_2,158,232,40.6458,-73.7821,Lucent,1,100,Active,,,,,,,,,,,,,,,
736,NY95XC001,NY-LI_CITY-MSC_2,158,232,40.6458,-73.7821,Lucent,2,220,Active,,,,,,,,,,,,,,,
736,NY95XC001,NY-LI_CITY-MSC_2,158,232,40.6458,-73.7821,Lucent,3,290,Active,,,,,,,,,,,,,,,
801,NY96XB001,NY-LI_CITY-MSC_2,158,232,40.742216,-73.948916,Lucent,1,0,Active,,,,,,,,,,,,,,,
801,NY96XB001,NY-LI_CITY-MSC_2,158,232,40.742626,-73.953581,Lucent,2,0,Active,,,,,,,,,,,,,,,
801,NY96XB001,NY-LI_CITY-MSC_2,158,232,40.744065,-73.949724,Lucent,3,0,Active,,,,,,,,,,,,,,,
802,NY96XB002,NY-LI_CITY-MSC_2,158,232,40.752242,-73.910522,Lucent,1,0,Active,,,,,,,,,,,,,,,
802,NY96XB002,NY-LI_CITY-MSC_2,158,232,40.752242,-73.910522,Lucent,2,0,Active,,,,,,,,,,,,,,,
802,NY96XB002,NY-LI_CITY-MSC_2,158,232,40.752242,-73.910522,Lucent,3,0,Active,,,,,,,,,,,,,,,
802,NY96XB002,NY-LI_CITY-MSC_2,158,232,40.712646,-73.783817,Lucent,1,0,Active,,,,,,,,,,,,,,,
802,NY96XB002,NY-LI_CITY-MSC_2,158,232,40.71047,-73.793604,Lucent,2,0,Active,,,,,,,,,,,,,,,
803,NY96XB003,NY-LI_CITY-MSC_2,158,232,40.70546,-73.810708,Lucent,1,0,Active,,,,,,,,,,,,,,,
803,NY96XB003,NY-LI_CITY-MSC_2,158,232,40.702147,-73.801109,Lucent,2,0,Active,,,,,,,,,,,,,,,
803,NY96XB003,NY-LI_CITY-MSC_2,158,232,40.700486,-73.807969,Lucent,3,0,Active,,,,,,,,,,,,,,,
804,NY96XB004,NY-LI_CITY-MSC_2,158,232,40.709179,-73.820574,Lucent,1,0,Active,,,,,,,,,,,,,,,
804,NY96XB004,NY-LI_CITY-MSC_2,158,232,40.714441,-73.831008,Lucent,2,0,Active,,,,,,,,,,,,,,,
804,NY96XB004,NY-LI_CITY-MSC_2,158,232,40.742454,-73.882017,Lucent,3,0,Active,,,,,,,,,,,,,,,
805,NY96XB005,NY-LI_CITY-MSC_2,158,232,40.718331,-73.837324,Lucent,1,0,Active,,,,,,,,,,,,,,,
805,NY96XB005,NY-LI_CITY-MSC_2,158,232,40.721691,-73.844521,Lucent,2,0,Active,,,,,,,,,,,,,,,
805,NY96XB005,NY-LI_CITY-MSC_2,158,232,40.726523,-73.852719,Lucent,3,0,Active,,,,,,,,,,,,,,,
806,NY96XB006,NY-LI_CITY-MSC_2,158,232,40.729846,-73.861604,Lucent,1,0,Active,,,,,,,,,,,,,,,
806,NY96XB006,NY-LI_CITY-MSC_2,158,232,40.733106,-73.869229,Lucent,2,0,Active,,,,,,,,,,,,,,,
806,NY96XB006,NY-LI_CITY-MSC_2,158,232,40.737015,-73.877223,Lucent,3,0,Active,,,,,,,,,,,,,,,
807,NY96XB007,NY-LI_CITY-MSC_2,158,232,40.746644,-73.891338,Lucent,1,0,Active,,,,,,,,,,,,,,,
807,NY96XB007,NY-LI_CITY-MSC_2,158,232,40.749669,-73.898453,Lucent,2,0,Active,,,,,,,,,,,,,,,
808,NY96XB008,NY-LI_CITY-MSC_2,158,232,40.752885,-73.906006,Lucent,1,0,Active,,,,,,,,,,,,,,,
808,NY96XB008,NY-LI_CITY-MSC_2,158,232,40.756312,-73.913333,Lucent,2,0,Active,,,,,,,,,,,,,,,
808,NY96XB008,NY-LI_CITY-MSC_2,158,232,40.756879,-73.92074,Lucent,3,0,Active,,,,,,,,,,,,,,,
809,NY96XB009,NY-LI_CITY-MSC_2,158,232,40.754203,-73.942836,Lucent,1,0,Active,,,,,,,,,,,,,,,
809,NY96XB009,NY-LI_CITY-MSC_2,158,232,40.752039,-73.928781,Lucent,2,0,Active,,,,,,,,,,,,,,,
810,NY96XB010,NY-LI_CITY-MSC_2,158,232,40.748973,-73.937243,Lucent,1,0,Active,,,,,,,,,,,,,,,
810,NY96XB010,NY-LI_CITY-MSC_2,158,232,40.747846,-73.946,Lucent,2,0,Active,,,,,,,,,,,,,,,
810,NY96XB010,NY-LI_CITY-MSC_2,158,232,40.746554,-73.943832,Lucent,3,0,Active,,,,,,,,,,,,,,,
811,NY96XB011,NY-LI_CITY-MSC_2,158,232,40.707564,-73.803326,Lucent,1,0,Active,,,,,,,,,,,,,,,
811,NY96XB011,NY-LI_CITY-MSC_2,158,232,40.702566,-73.816859,Lucent,2,0,Active,,,,,,,,,,,,,,,
884,NY99XT994,NY-LI_CITY-MSC_2,158,232,40.739626,-73.934078,Lucent,1,0,Nonactive,,,,,,,,,,,,,,,
901,NY73XC524,NY-LI_CITY-MSC_2,158,232,40.618301,-73.991867,Lucent,1,340,Active,,,,,,,,,,,,,,,
901,NY73XC524,NY-LI_CITY-MSC_2,158,232,40.618301,-73.991867,Lucent,2,140,Active,,,,,,,,,,,,,,,
901,NY73XC524,NY-LI_CITY-MSC_2,158,232,40.618301,-73.991867,Lucent,3,240,Active,,,,,,,,,,,,,,,
902,NY73XC678,NY-LI_CITY-MSC_2,158,232,40.653212,-73.961992,Lucent,1,30,Active,,,,,,,,,,,,,,,
902,NY73XC678,NY-LI_CITY-MSC_2,158,232,40.653212,-73.961992,Lucent,2,110,Active,,,,,,,,,,,,,,,
902,NY73XC678,NY-LI_CITY-MSC_2,158,232,40.653212,-73.961992,Lucent,3,260,Active,,,,,,,,,,,,,,,
903,NY25XC566,NY-LI_CITY-MSC_2,158,232,40.599722,-73.958611,Lucent,1,0,Active,,,,,,,,,,,,,,,
903,NY25XC566,NY-LI_CITY-MSC_2,158,232,40.599722,-73.958611,Lucent,2,100,Active,,,,,,,,,,,,,,,
903,NY25XC566,NY-LI_CITY-MSC_2,158,232,40.599722,-73.958611,Lucent,3,220,Active,,,,,,,,,,,,,,,
904,NY05XC533,NY-LI_CITY-MSC_2,158,232,40.664167,-73.932222,Lucent,1,0,Active,,,,,,,,,,,,,,,
904,NY05XC533,NY-LI_CITY-MSC_2,158,232,40.664167,-73.932222,Lucent,2,100,Active,,,,,,,,,,,,,,,
904,NY05XC533,NY-LI_CITY-MSC_2,158,232,40.664167,-73.932222,Lucent,3,240,Active,,,,,,,,,,,,,,,
905,NY54XC973,NY-LI_CITY-MSC_2,158,232,40.608889,-73.974722,Lucent,1,0,Active,,,,,,,,,,,,,,,
905,NY54XC973,NY-LI_CITY-MSC_2,158,232,40.608889,-73.974722,Lucent,2,140,Active,,,,,,,,,,,,,,,
905,NY54XC973,NY-LI_CITY-MSC_2,158,232,40.608889,-73.974722,Lucent,3,240,Active,,,,,,,,,,,,,,,
906,NY73XC756,NY-LI_CITY-MSC_2,158,232,40.624724,-73.971405,Lucent,1,340,Active,,,,,,,,,,,,,,,
906,NY73XC756,NY-LI_CITY-MSC_2,158,232,40.624724,-73.971405,Lucent,2,140,Active,,,,,,,,,,,,,,,
906,NY73XC756,NY-LI_CITY-MSC_2,158,232,40.624724,-73.971405,Lucent,3,240,Active,,,,,,,,,,,,,,,
907,NY24XC977,NY-LI_CITY-MSC_2,158,232,40.635833,-73.952778,Lucent,1,350,Active,,,,,,,,,,,,,,,
907,NY24XC977,NY-LI_CITY-MSC_2,158,232,40.635833,-73.952778,Lucent,2,120,Active,,,,,,,,,,,,,,,
907,NY24XC977,NY-LI_CITY-MSC_2,158,232,40.635833,-73.952778,Lucent,3,240,Active,,,,,,,,,,,,,,,
908,NY05XC540,NY-LI_CITY-MSC_2,158,232,40.62111,-73.939444,Lucent,1,20,Active,,,,,,,,,,,,,,,
908,NY05XC540,NY-LI_CITY-MSC_2,158,232,40.62111,-73.939444,Lucent,2,110,Active,,,,,,,,,,,,,,,
908,NY05XC540,NY-LI_CITY-MSC_2,158,232,40.62111,-73.939444,Lucent,3,220,Active,,,,,,,,,,,,,,,
909,NY05XC536,NY-LI_CITY-MSC_2,158,232,40.579722,-73.974444,Lucent,1,335,Active,,,,,,,,,,,,,,,
909,NY05XC536,NY-LI_CITY-MSC_2,158,232,40.579722,-73.974444,Lucent,2,100,Active,,,,,,,,,,,,,,,
909,NY05XC536,NY-LI_CITY-MSC_2,158,232,40.579722,-73.974444,Lucent,3,220,Active,,,,,,,,,,,,,,,
910,NY58XC147,NY-LI_CITY-MSC_2,158,232,40.618629,-73.90881,Lucent,1,30,Active,,,,,,,,,,,,,,,
910,NY58XC147,NY-LI_CITY-MSC_2,158,232,40.618629,-73.90881,Lucent,2,115,Active,,,,,,,,,,,,,,,
910,NY58XC147,NY-LI_CITY-MSC_2,158,232,40.618629,-73.90881,Lucent,3,265,Active,,,,,,,,,,,,,,,
911,NY60XC224,NY-LI_CITY-MSC_2,158,232,40.649764,-73.887752,Lucent,1,45,Active,,,,,,,,,,,,,,,
911,NY60XC224,NY-LI_CITY-MSC_2,158,232,40.649764,-73.887752,Lucent,2,195,Active,,,,,,,,,,,,,,,
911,NY60XC224,NY-LI_CITY-MSC_2,158,232,40.649764,-73.887752,Lucent,3,310,Active,,,,,,,,,,,,,,,
912,NY73XC589,NY-LI_CITY-MSC_2,158,232,40.648056,-73.911389,Lucent,1,30,Nonactive,,,,,,,,,,,,,,,
912,NY73XC589,NY-LI_CITY-MSC_2,158,232,40.648056,-73.911389,Lucent,2,150,Nonactive,,,,,,,,,,,,,,,
912,NY73XC589,NY-LI_CITY-MSC_2,158,232,40.648056,-73.911389,Lucent,3,250,Nonactive,,,,,,,,,,,,,,,
913,NY05XC541,NY-LI_CITY-MSC_2,158,232,40.644444,-73.998333,Lucent,1,40,Active,,,,,,,,,,,,,,,
913,NY05XC541,NY-LI_CITY-MSC_2,158,232,40.644444,-73.998333,Lucent,2,135,Active,,,,,,,,,,,,,,,
913,NY05XC541,NY-LI_CITY-MSC_2,158,232,40.644444,-73.998333,Lucent,3,255,Active,,,,,,,,,,,,,,,
914,NY73XC533,NY-LI_CITY-MSC_2,158,232,40.621326,-73.955157,Lucent,1,0,Active,,,,,,,,,,,,,,,
914,NY73XC533,NY-LI_CITY-MSC_2,158,232,40.621326,-73.955157,Lucent,2,135,Active,,,,,,,,,,,,,,,
914,NY73XC533,NY-LI_CITY-MSC_2,158,232,40.621326,-73.955157,Lucent,3,255,Active,,,,,,,,,,,,,,,
915,NY05XC524,NY-LI_CITY-MSC_2,158,232,40.597222,-73.950278,Lucent,1,0,Active,,,,,,,,,,,,,,,
915,NY05XC524,NY-LI_CITY-MSC_2,158,232,40.597222,-73.950278,Lucent,2,85,Active,,,,,,,,,,,,,,,
915,NY05XC524,NY-LI_CITY-MSC_2,158,232,40.597222,-73.950278,Lucent,3,240,Active,,,,,,,,,,,,,,,
916,NY73XC668,NY-LI_CITY-MSC_2,158,232,40.636166,-74.036429,Lucent,1,15,Active,,,,,,,,,,,,,,,
916,NY73XC668,NY-LI_CITY-MSC_2,158,232,40.636166,-74.036429,Lucent,2,110,Active,,,,,,,,,,,,,,,
916,NY73XC668,NY-LI_CITY-MSC_2,158,232,40.636166,-74.036429,Lucent,3,220,Active,,,,,,,,,,,,,,,
917,NY25XC564,NY-LI_CITY-MSC_2,158,232,40.647777,-74.008333,Lucent,1,350,Active,,,,,,,,,,,,,,,
917,NY25XC564,NY-LI_CITY-MSC_2,158,232,40.647777,-74.008333,Lucent,2,120,Active,,,,,,,,,,,,,,,
917,NY25XC564,NY-LI_CITY-MSC_2,158,232,40.647777,-74.008333,Lucent,3,200,Active,,,,,,,,,,,,,,,
918,NY73XC755,NY-LI_CITY-MSC_2,158,232,40.612127,-73.925556,Lucent,1,0,Active,,,,,,,,,,,,,,,
918,NY73XC755,NY-LI_CITY-MSC_2,158,232,40.612127,-73.925556,Lucent,2,120,Active,,,,,,,,,,,,,,,
918,NY73XC755,NY-LI_CITY-MSC_2,158,232,40.612127,-73.925556,Lucent,3,220,Active,,,,,,,,,,,,,,,
919,NY25XC574,NY-LI_CITY-MSC_2,158,232,40.603056,-73.997777,Lucent,1,350,Active,,,,,,,,,,,,,,,
919,NY25XC574,NY-LI_CITY-MSC_2,158,232,40.603056,-73.997777,Lucent,2,80,Active,,,,,,,,,,,,,,,
919,NY25XC574,NY-LI_CITY-MSC_2,158,232,40.603056,-73.997777,Lucent,3,200,Active,,,,,,,,,,,,,,,
920,NY25XC576,NY-LI_CITY-MSC_2,158,232,40.629444,-73.923333,Lucent,1,90,Active,,,,,,,,,,,,,,,
920,NY25XC576,NY-LI_CITY-MSC_2,158,232,40.629444,-73.923333,Lucent,2,150,Active,,,,,,,,,,,,,,,
920,NY25XC576,NY-LI_CITY-MSC_2,158,232,40.629444,-73.923333,Lucent,3,230,Active,,,,,,,,,,,,,,,
921,NY73XC621,NY-LI_CITY-MSC_2,158,232,40.634444,-73.908333,Lucent,1,340,Active,,,,,,,,,,,,,,,
921,NY73XC621,NY-LI_CITY-MSC_2,158,232,40.634444,-73.908333,Lucent,2,120,Active,,,,,,,,,,,,,,,
921,NY73XC621,NY-LI_CITY-MSC_2,158,232,40.634444,-73.908333,Lucent,3,220,Active,,,,,,,,,,,,,,,
922,NY25XC573,NY-LI_CITY-MSC_2,158,232,40.669722,-73.956111,Lucent,1,0,Active,,,,,,,,,,,,,,,
922,NY25XC573,NY-LI_CITY-MSC_2,158,232,40.669722,-73.956111,Lucent,2,160,Active,,,,,,,,,,,,,,,
922,NY25XC573,NY-LI_CITY-MSC_2,158,232,40.669722,-73.956111,Lucent,3,250,Active,,,,,,,,,,,,,,,
923,NY73XC758,NY-LI_CITY-MSC_2,158,232,40.639815,-74.011828,Lucent,1,0,Active,,,,,,,,,,,,,,,
923,NY73XC758,NY-LI_CITY-MSC_2,158,232,40.639815,-74.011828,Lucent,2,140,Active,,,,,,,,,,,,,,,
923,NY73XC758,NY-LI_CITY-MSC_2,158,232,40.639815,-74.011828,Lucent,3,240,Active,,,,,,,,,,,,,,,
924,NY05XC515,NY-LI_CITY-MSC_2,158,232,40.626666,-74.008333,Lucent,1,345,Active,,,,,,,,,,,,,,,
924,NY05XC515,NY-LI_CITY-MSC_2,158,232,40.626666,-74.008333,Lucent,2,92,Active,,,,,,,,,,,,,,,
924,NY05XC515,NY-LI_CITY-MSC_2,158,232,40.626666,-74.008333,Lucent,3,250,Active,,,,,,,,,,,,,,,
925,NY05XC514,NY-LI_CITY-MSC_2,158,232,40.586944,-73.932777,Lucent,1,80,Active,,,,,,,,,,,,,,,
925,NY05XC514,NY-LI_CITY-MSC_2,158,232,40.586944,-73.932777,Lucent,2,150,Active,,,,,,,,,,,,,,,
925,NY05XC514,NY-LI_CITY-MSC_2,158,232,40.586944,-73.932777,Lucent,3,295,Active,,,,,,,,,,,,,,,
926,NY73XC574,NY-LI_CITY-MSC_2,158,232,40.64611,-73.98153,Lucent,1,355,Active,,,,,,,,,,,,,,,
926,NY73XC574,NY-LI_CITY-MSC_2,158,232,40.64611,-73.98153,Lucent,2,120,Active,,,,,,,,,,,,,,,
926,NY73XC574,NY-LI_CITY-MSC_2,158,232,40.64611,-73.98153,Lucent,3,240,Active,,,,,,,,,,,,,,,
927,NY05XC512,NY-LI_CITY-MSC_2,158,232,40.613333,-73.985277,Lucent,1,0,Active,,,,,,,,,,,,,,,
927,NY05XC512,NY-LI_CITY-MSC_2,158,232,40.613333,-73.985277,Lucent,2,120,Active,,,,,,,,,,,,,,,
927,NY05XC512,NY-LI_CITY-MSC_2,158,232,40.613333,-73.985277,Lucent,3,240,Active,,,,,,,,,,,,,,,
928,NY05XC508,NY-LI_CITY-MSC_2,158,232,40.640833,-74.02361,Lucent,1,0,Active,,,,,,,,,,,,,,,
928,NY05XC508,NY-LI_CITY-MSC_2,158,232,40.640833,-74.02361,Lucent,2,140,Active,,,,,,,,,,,,,,,
928,NY05XC508,NY-LI_CITY-MSC_2,158,232,40.640833,-74.02361,Lucent,3,245,Active,,,,,,,,,,,,,,,
929,NY05XC510,NY-LI_CITY-MSC_2,158,232,40.634722,-73.929166,Lucent,1,5,Active,,,,,,,,,,,,,,,
929,NY05XC510,NY-LI_CITY-MSC_2,158,232,40.634722,-73.929166,Lucent,2,110,Active,,,,,,,,,,,,,,,
929,NY05XC510,NY-LI_CITY-MSC_2,158,232,40.634722,-73.929166,Lucent,3,240,Active,,,,,,,,,,,,,,,
930,NY25XC589,NY-LI_CITY-MSC_2,158,232,40.646369,-73.907386,Lucent,1,30,Active,,,,,,,,,,,,,,,
930,NY25XC589,NY-LI_CITY-MSC_2,158,232,40.646369,-73.907386,Lucent,2,150,Active,,,,,,,,,,,,,,,
930,NY25XC589,NY-LI_CITY-MSC_2,158,232,40.646369,-73.907386,Lucent,3,270,Active,,,,,,,,,,,,,,,
931,NY73XC590,NY-LI_CITY-MSC_2,158,232,40.613376,-73.99626,Lucent,1,350,Active,,,,,,,,,,,,,,,
931,NY73XC590,NY-LI_CITY-MSC_2,158,232,40.613376,-73.99626,Lucent,2,130,Active,,,,,,,,,,,,,,,
931,NY73XC590,NY-LI_CITY-MSC_2,158,232,40.613376,-73.99626,Lucent,3,200,Active,,,,,,,,,,,,,,,
932,NY73XC653,NY-LI_CITY-MSC_2,158,232,40.580474,-73.953725,Lucent,1,340,Active,,,,,,,,,,,,,,,
932,NY73XC653,NY-LI_CITY-MSC_2,158,232,40.580474,-73.953725,Lucent,2,140,Active,,,,,,,,,,,,,,,
932,NY73XC653,NY-LI_CITY-MSC_2,158,232,40.580474,-73.953725,Lucent,3,240,Active,,,,,,,,,,,,,,,
933,NY05XC517,NY-LI_CITY-MSC_2,158,232,40.647777,-73.974166,Lucent,1,330,Active,,,,,,,,,,,,,,,
933,NY05XC517,NY-LI_CITY-MSC_2,158,232,40.647777,-73.974166,Lucent,2,100,Active,,,,,,,,,,,,,,,
933,NY05XC517,NY-LI_CITY-MSC_2,158,232,40.647777,-73.974166,Lucent,3,200,Active,,,,,,,,,,,,,,,
934,NY73XC532,NY-LI_CITY-MSC_2,158,232,40.64469,-74.014867,Lucent,1,345,Active,,,,,,,,,,,,,,,
934,NY73XC532,NY-LI_CITY-MSC_2,158,232,40.64469,-74.014867,Lucent,2,150,Active,,,,,,,,,,,,,,,
934,NY73XC532,NY-LI_CITY-MSC_2,158,232,40.64469,-74.014867,Lucent,3,210,Active,,,,,,,,,,,,,,,
935,NY73XC760,NY-LI_CITY-MSC_2,158,232,40.654444,-73.975833,Lucent,1,25,Active,,,,,,,,,,,,,,,
935,NY73XC760,NY-LI_CITY-MSC_2,158,232,40.654444,-73.975833,Lucent,2,140,Active,,,,,,,,,,,,,,,
935,NY73XC760,NY-LI_CITY-MSC_2,158,232,40.654444,-73.975833,Lucent,3,290,Active,,,,,,,,,,,,,,,
936,NY73XC654,NY-LI_CITY-MSC_2,158,232,40.580199,-74.002377,Lucent,1,90,Active,,,,,,,,,,,,,,,
936,NY73XC654,NY-LI_CITY-MSC_2,158,232,40.580199,-74.002377,Lucent,2,170,Active,,,,,,,,,,,,,,,
936,NY73XC654,NY-LI_CITY-MSC_2,158,232,40.580199,-74.002377,Lucent,3,230,Active,,,,,,,,,,,,,,,
937,NY73XC673,NY-LI_CITY-MSC_2,158,232,40.604713,-73.991517,Lucent,1,20,Active,,,,,,,,,,,,,,,
937,NY73XC673,NY-LI_CITY-MSC_2,158,232,40.604713,-73.991517,Lucent,2,100,Active,,,,,,,,,,,,,,,
937,NY73XC673,NY-LI_CITY-MSC_2,158,232,40.604713,-73.991517,Lucent,3,240,Active,,,,,,,,,,,,,,,
938,NY73XC674,NY-LI_CITY-MSC_2,158,232,40.625723,-73.980265,Lucent,1,10,Active,,,,,,,,,,,,,,,
938,NY73XC674,NY-LI_CITY-MSC_2,158,232,40.625723,-73.980265,Lucent,2,140,Active,,,,,,,,,,,,,,,
938,NY73XC674,NY-LI_CITY-MSC_2,158,232,40.625723,-73.980265,Lucent,3,290,Active,,,,,,,,,,,,,,,
939,NY05XC513,NY-LI_CITY-MSC_2,158,232,40.612222,-73.913611,Lucent,1,20,Active,,,,,,,,,,,,,,,
939,NY05XC513,NY-LI_CITY-MSC_2,158,232,40.612222,-73.913611,Lucent,2,140,Active,,,,,,,,,,,,,,,
939,NY05XC513,NY-LI_CITY-MSC_2,158,232,40.612222,-73.913611,Lucent,3,245,Active,,,,,,,,,,,,,,,
940,NY05XC525,NY-LI_CITY-MSC_2,158,232,40.629999,-74.030555,Lucent,1,30,Active,,,,,,,,,,,,,,,
940,NY05XC525,NY-LI_CITY-MSC_2,158,232,40.629999,-74.030555,Lucent,2,135,Active,,,,,,,,,,,,,,,
940,NY05XC525,NY-LI_CITY-MSC_2,158,232,40.629999,-74.030555,Lucent,3,240,Active,,,,,,,,,,,,,,,
941,NY05XC530,NY-LI_CITY-MSC_2,158,232,40.631388,-73.886111,Lucent,1,50,Active,,,,,,,,,,,,,,,
941,NY05XC530,NY-LI_CITY-MSC_2,158,232,40.631388,-73.886111,Lucent,2,260,Active,,,,,,,,,,,,,,,
941,NY05XC530,NY-LI_CITY-MSC_2,158,232,40.631388,-73.886111,Lucent,3,320,Active,,,,,,,,,,,,,,,
942,NY73XC724,NY-LI_CITY-MSC_2,158,232,40.620918,-74.007085,Lucent,1,20,Active,,,,,,,,,,,,,,,
942,NY73XC724,NY-LI_CITY-MSC_2,158,232,40.620918,-74.007085,Lucent,2,120,Active,,,,,,,,,,,,,,,
942,NY73XC724,NY-LI_CITY-MSC_2,158,232,40.620918,-74.007085,Lucent,3,260,Active,,,,,,,,,,,,,,,
945,NY73XC782,NY-LI_CITY-MSC_2,158,232,40.631665,-73.966183,Lucent,1,0,Active,,,,,,,,,,,,,,,
945,NY73XC782,NY-LI_CITY-MSC_2,158,232,40.631665,-73.966183,Lucent,2,90,Active,,,,,,,,,,,,,,,
945,NY73XC782,NY-LI_CITY-MSC_2,158,232,40.631665,-73.966183,Lucent,3,200,Active,,,,,,,,,,,,,,,
946,NY05XC527,NY-LI_CITY-MSC_2,158,232,40.641389,-73.960278,Lucent,1,10,Active,,,,,,,,,,,,,,,
946,NY05XC527,NY-LI_CITY-MSC_2,158,232,40.641389,-73.960278,Lucent,2,120,Active,,,,,,,,,,,,,,,
946,NY05XC527,NY-LI_CITY-MSC_2,158,232,40.641389,-73.960278,Lucent,3,250,Active,,,,,,,,,,,,,,,
947,NY05XC531,NY-LI_CITY-MSC_2,158,232,40.593611,-73.991111,Lucent,1,340,Active,,,,,,,,,,,,,,,
947,NY05XC531,NY-LI_CITY-MSC_2,158,232,40.593611,-73.991111,Lucent,2,140,Active,,,,,,,,,,,,,,,
947,NY05XC531,NY-LI_CITY-MSC_2,158,232,40.593611,-73.991111,Lucent,3,255,Active,,,,,,,,,,,,,,,
948,NY65XC002,NY-LI_CITY-MSC_2,158,232,40.629699,-73.925499,Lucent,1,10,Active,,,,,,,,,,,,,,,
948,NY65XC002,NY-LI_CITY-MSC_2,158,232,40.629699,-73.925499,Lucent,3,270,Active,,,,,,,,,,,,,,,
949,NY05XC523,NY-LI_CITY-MSC_2,158,232,40.629444,-73.972222,Lucent,1,340,Active,,,,,,,,,,,,,,,
949,NY05XC523,NY-LI_CITY-MSC_2,158,232,40.629444,-73.972222,Lucent,2,120,Active,,,,,,,,,,,,,,,
949,NY05XC523,NY-LI_CITY-MSC_2,158,232,40.629444,-73.972222,Lucent,3,230,Active,,,,,,,,,,,,,,,
